formatted_address,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,icon,id,name,opening_hours.open_now,photos,place_id,plus_code.compound_code,plus_code.global_code,price_level,rating,reference,types,user_ratings_total,state,zipcode,borough
"5701 Arlington Ave, The Bronx, NY 10471, United States",40.9067554,-73.90727729999998,40.90801352989271,-73.90585132010727,40.90531387010726,-73.90855097989271,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c3c8c14ce8ba6200aed765c295c17fefe387ba8f,Skyview Health Club,True,"[{'height': 3020, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116099636999251466842/photos"">Pablo Tomatis</a>'], 'photo_reference': 'CmRaAAAAvJfSnbZsfJyTV8f3eL7RGUhbINfdqHUCy6IIxbJ4vPLsGftkctr6kTUrHJeBT09iMpWf7u8iLZogbQS1mxVNrlkqky9z3wB7Q70ulugYwvmGQJ-c5BnvEUzIZSVK5ls3EhBV9vDcDrm3DT7YAD66u2QoGhT3MhTi2lFLB3EIKK_nduBKvibUQw', 'width': 4028}]",ChIJw2INV0nywokRupP8B_8FcnU,W34V+P3 New York,87G8W34V+P3,,4.8,ChIJw2INV0nywokRupP8B_8FcnU,"['gym', 'health', 'point_of_interest', 'establishment']",16.0,NY,10471,Bronx
"2503 Grand Concourse, The Bronx, NY 10468, United States",40.8627747,-73.89734829999998,40.86413607989272,-73.89588507010727,40.86143642010728,-73.89858472989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,049a21b6e5f9626a02d161773fd40ea141d2e259,24 Hour Fitness,True,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115781626068585721701/photos"">Stephanie Richards</a>'], 'photo_reference': 'CmRaAAAAdfcU6PgJN-6I-apsO6EjIH_ygRNzqtwyqoiLtSn2Mjq7vibiipCqZ0shL7GU6H87KNpLnWXAWBRtOCpb1Wvok4xA8G7rLEAshJ1ugk0HLlp5-0QG5ozkCjWyU7B1rFQQEhC0f8rLdxRf0Q6zJtKto69hGhQz5GZ_vDeERUG3VkP81-wquLYkNg', 'width': 1944}]",ChIJGXNoC4fzwokRaxS2Ml2xFok,"V473+43 The Bronx, New York",87G8V473+43,,3.4,ChIJGXNoC4fzwokRaxS2Ml2xFok,"['gym', 'health', 'point_of_interest', 'establishment']",110.0,NY,10468,Bronx
"4875 Broadway, New York, NY 10034, United States",40.8671162,-73.9235353,40.86836672989271,-73.92212327010728,40.86566707010727,-73.9248229298927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,dae4b185bd0209ec6c35eb0390abb2f0ff55896f,PRX,True,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105950051561644441769/photos"">Ayisha Gisel</a>'], 'photo_reference': 'CmRaAAAAi0SEdF5zuXhSd3Jaz-Boqqbj1avn2bhGzoMF_QQ7lUUdFkOikFAOLJ4hH6TpDPgWuB9JGMOlsUkbGF_lbde6mC5fJgAwBFsn3zUo7yGh8vsfjtJF-880UOnJUIPqp3i-EhBotHvoiKjg42RHn8VjgFe4GhToII_ND90O3qFUQ74xa_RAdEKsqw', 'width': 1280}]",ChIJ4_bPhPfzwokRg0PvV0bJtMY,V38G+RH New York,87G8V38G+RH,,4.8,ChIJ4_bPhPfzwokRg0PvV0bJtMY,"['gym', 'health', 'point_of_interest', 'establishment']",62.0,NY,10034,Manhattan
"5030 Broadway, New York, NY 10034, United States",40.8688475,-73.9169282,40.870331179892716,-73.91569692010728,40.86763152010728,-73.91839657989273,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,c7f4220d54aaba4e5174854563f8014fb6e45a96,Zomoti Yoga,,,ChIJ-QYWdfTzwokRKSyKTSGYneM,V39M+G6 New York,87G8V39M+G6,,0.0,ChIJ-QYWdfTzwokRKSyKTSGYneM,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,10034,Manhattan
"4200 Broadway Suite 1.3, New York, NY 10033, United States",40.84852799999999,-73.936962,40.849788629892714,-73.93568102010727,40.847088970107286,-73.9383806798927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,af6288b66d8f3dd6d84fb41fd39a886361edcbf8,Blink Fitness,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113310366350967852159/photos"">Megan Carver</a>'], 'photo_reference': 'CmRaAAAA9h5aOqOnTSd5VvcFvul77Mtv4o8W8TD0H4iy2baBqcurU-C1CRIRgWtCAH9UEugNyOGJCEATpR4e-uR2EDObjuZbBwC0sk6lpgfedGorMYT2DkYw6FNsQuPagWsqbTVfEhAZqdr231NONrfsBlXlsQ8AGhSZdgFM4LowrFdENE2DMMu7NN5vQA', 'width': 4032}]",ChIJ45ovcKD2wokR4pmJ225vXbQ,R3X7+C6 New York,87G8R3X7+C6,,3.9,ChIJ45ovcKD2wokR4pmJ225vXbQ,"['gym', 'health', 'point_of_interest', 'establishment']",134.0,NY,10033,Manhattan
"Asylum Rd, The Bronx, NY 10471, United States",40.911598100000006,-73.9076911,40.912949279892715,-73.9063621701073,40.91024962010727,-73.90906182989274,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,27181886a9db5b2df9645656fda5b851d3ae6263,SB Generation Asylum,,,ChIJ24d9o0jywokRV0DwRE5972Q,W36R+JW New York,87G8W36R+JW,,0.0,ChIJ24d9o0jywokRV0DwRE5972Q,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,10471,Bronx
"250 Bedford Park Blvd W, The Bronx, NY 10468, United States",40.8748896,-73.8931763,40.876342929892715,-73.89174572010728,40.87364327010727,-73.89444537989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,ac6615ed3e7284b132afb1c012d63a42aac5243a,Bronx-Westchester Area Health Education Center (BWAHEC),False,,ChIJObRbJJzzwokRRFGN8wefvS4,"V4F4+XP The Bronx, New York",87G8V4F4+XP,,0.0,ChIJObRbJJzzwokRRFGN8wefvS4,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,10468,Bronx
"5000 Broadway A, New York, NY 10034, United States",40.8682859,-73.91775,40.86984642989271,-73.91655052010728,40.86714677010728,-73.91925017989273,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,78b26bbdc54643f974419c2605d05289997373cc,Bread and Yoga,,"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100980508561550175331/photos"">Bread and Yoga Wellness</a>'], 'photo_reference': 'CmRaAAAAKfDQZXEWJyVpSZ5ZLsP7tvSHFEqzx1M8OZHAwaAMC5uECseymaCldcILwH053AX1BQJ-d8psX5QLaUjThQe4f8HDAWTWEkmnHnb68XInP7JNsDeQEoJFX6S86ERNk3wxEhBZn-t5JPs4VTiUZVb4UDcFGhTJ5jj-ikgxyNZc37b5lCUoCxUeIg', 'width': 800}]",ChIJi-zm5PbzwokRAuTPf7VZCI8,V39J+8W New York,87G8V39J+8W,,4.2,ChIJi-zm5PbzwokRAuTPf7VZCI8,"['gym', 'health', 'point_of_interest', 'establishment']",11.0,NY,10034,Manhattan
"219 Sherman Ave, New York, NY 10034, United States",40.8654042,-73.9204603,40.866844579892714,-73.91916972010728,40.864144920107286,-73.92186937989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,33c75a5cc94103fd40a214cad879fe0961a2ff8b,Inwood gym,,,ChIJmwFgOvbzwokRdUguolRJE5o,V38H+5R New York,87G8V38H+5R,,0.0,ChIJmwFgOvbzwokRdUguolRJE5o,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,10034,Manhattan
"2129 White Plains Rd, The Bronx, NY 10462, United States",40.854322,-73.867922,40.855670629892714,-73.86646492010728,40.852970970107286,-73.8691645798927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2318abeaf7739a968f2edf40aa04a5ff66d16b50,Planet Fitness,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106885093725842393551/photos"">miguel bisono</a>'], 'photo_reference': 'CmRZAAAAhD1746pbWcy8T24Pyp7APDy5ouF9kV-TiWAeB0rwo0tLCqT-CdhcD8CEqEOL8SmBvOBHvnThJEuNBtCZlJDquOf1LYVtzLGggjvj2KCCGRuTMj8UKkBNgHkGUIGpfqEsEhD3demX5UowygaoQ1hYeSejGhRnrwpbEHHFBZqLgtOBEJe3vQwVKw', 'width': 4032}]",ChIJt2rC5flbwokRIaPEOowS_xg,"V43J+PR The Bronx, New York",87G8V43J+PR,,4.0,ChIJt2rC5flbwokRIaPEOowS_xg,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",453.0,NY,10462,Bronx
"1490 Macombs Rd, The Bronx, NY 10452, United States",40.8427461,-73.91770340000002,40.84390617989272,-73.91648702010727,40.84120652010727,-73.91918667989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,8aed897b5b9ddf32fe56842a14621e9d9a11e9a6,Blink Fitness,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105751063697847293789/photos"">Jj Das</a>'], 'photo_reference': 'CmRaAAAAhkF_bpoiB0GVWjtldFKKBCC5nysleG1MCgIpPdDUfYUos7n2-pv_KkVfZtkTtbosmbMxj4z8I_3kGAu0HyC-8kBj_riCxtSYFPuME__vblyxAfmDXzY69JGwUXP6lZ_REhDU1HZy3mgMZO5ezL7akymDGhTpWtW8g7GN-7M5grESInk0s-lWJw', 'width': 4032}]",ChIJNWjcbz70wokRw8Dt2MDul4I,"R3VJ+3W The Bronx, New York",87G8R3VJ+3W,,3.9,ChIJNWjcbz70wokRw8Dt2MDul4I,"['gym', 'health', 'point_of_interest', 'establishment']",234.0,NY,10452,Bronx
"1231 Edward L Grant Hwy, The Bronx, NY 10452, United States",40.8366456,-73.92268259999999,40.837991779892725,-73.92119007010727,40.83529212010728,-73.92388972989271,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,e53942b64ea6d6843eb842a7ecc75280e1b8289e,Retro Fitness,True,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107280332614074914431/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAA7jdUTeXgGpOUmWOayOpazOYiF6960pe4bvJflfikar1_ClLwunhkxF3z1TG9vCdzkhmVfk2NvO3HlmEyGP8ebMrMu45R7eakrXKJE6V0FLbid2npRmwxlPtRjvymMRO-EhBeolGIfPZoCrVAQSmP5MYaGhTtNwSkVJs7tKdDQYYEFrM-fpLFXw', 'width': 1500}]",ChIJAdSslDr0wokRHf6gMy5ysFc,"R3PG+MW The Bronx, New York",87G8R3PG+MW,,4.2,ChIJAdSslDr0wokRHf6gMy5ysFc,"['gym', 'health', 'point_of_interest', 'establishment']",229.0,NY,10452,Bronx
"1380 Metropolitan Ave, The Bronx, NY 10462, United States",40.8352495,-73.86046569999998,40.83657867989272,-73.85939392010727,40.83387902010728,-73.8620935798927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,b5091b0ad8501ff0481c9e896262b8814ce866b4,Blink Fitness,True,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100660262365882250734/photos"">Blink Fitness Parkchester</a>'], 'photo_reference': 'CmRaAAAAmHY_E38n87xwPIn5FWKLB1WwBTBuQPY1Mx9UyW7JnBINbhasBcj2Lk4Bt5bnDAA3jX9IHpFOnpuGVS3DWP7Kvk7FF4IMGD4RbeLj3jfJ5Q_NUxzk-qMt7VsBiKK9gFBCEhCP31GG8bDtW98NY8xDFxYzGhQWnAIlA7V1Y26ZleLsJIRwr6DieQ', 'width': 5184}]",ChIJT_XUvsD0wokR3XN2pzlv1gc,"R4PQ+3R The Bronx, New York",87G8R4PQ+3R,,3.8,ChIJT_XUvsD0wokR3XN2pzlv1gc,"['gym', 'health', 'point_of_interest', 'establishment']",206.0,NY,10462,Bronx
"2030 Eastchester Rd, The Bronx, NY 10461, United States",40.8539941,-73.8432536,40.85532667989272,-73.84201512010728,40.85262702010727,-73.84471477989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,8dbeae230d12eff127a583ac399ff3a0db4e834d,Dolphin Fitness Club,True,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106807933631113531622/photos"">Ruben Mepschen</a>'], 'photo_reference': 'CmRaAAAAfdJrvlMPSOC_xoDDdYBNkaj7LrMge4yzHe3GSP8Qz64-FwqoL9AFED4ak5_bKBSg8ePYzJw1-6mFNAtRtTdzdACLqSHmIWlX7P-TGsg1fRgpfpuY3zG50NAEQxY7V6osEhApZ2xm3LGq54kjyYpKyqL4GhT-rHRJFD77q3z-xEBFiMPJMp0tkw', 'width': 3000}]",ChIJFUAkXFXzwokRXt6YLr5R3OM,V534+HM New York,87G8V534+HM,,4.5,ChIJFUAkXFXzwokRXt6YLr5R3OM,"['gym', 'health', 'point_of_interest', 'establishment']",102.0,NY,10461,Bronx
"4168 Broadway, New York, NY 10033, United States",40.847344,-73.93788300000001,40.848712529892715,-73.93664657010727,40.84601287010727,-73.93934622989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c0eef1421a003d5bad8d5db2501b9885c1109219,Planet Fitness,True,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108674932234385294385/photos"">MaryAnn Celis</a>'], 'photo_reference': 'CmRaAAAA66FYm4UhP50TQ8FXF1HNNn1C6DaQOk7MgqkUop-1V9CPG4vZlso6swXhMM08fGrWyN7db7_SYZ0hFKjq9hlj7O4uQHP_CGXBVqmnXuuefagAOVYd3XTscLYBjaouY17vEhAV-T6eTBkk02O_gur15UpyGhSpkvnG2OYkloiuWA36xTnnkawx-Q', 'width': 2988}]",ChIJRV19ip_2wokRSIp7nREYaO4,R3W6+WR New York,87G8R3W6+WR,,4.2,ChIJRV19ip_2wokRSIp7nREYaO4,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",403.0,NY,10033,Manhattan
"1601 Bronxdale Ave, The Bronx, NY 10462, United States",40.8434378,-73.8570574,40.844852029892714,-73.85567347010728,40.842152370107286,-73.85837312989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,4469227ff64aed890f3a3abc901a33364e38856f,New York Sports Clubs,True,"[{'height': 1668, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107694067796935106066/photos"">New York Sports Clubs</a>'], 'photo_reference': 'CmRaAAAA4aTwRnLig_i7rHQyk8y8CNH3I4m0zTrj-ETKFxuJGsQfUQJUJxGKmb2XWPNpV8M8fjyajjNKDhYWwi0sDETgaLzUrYu862Ozb4MGJEJkWFb-D1KhYh3ic2_GNSKU5VyEEhApG94n-zjcQbVJLrV5MVKFGhTa-Dt8TyLSSMLGWixUxqmudfiZrg', 'width': 2500}]",ChIJSVP6mLv0wokR7pLHhp4LTN0,"R4VV+95 The Bronx, New York",87G8R4VV+95,,3.5,ChIJSVP6mLv0wokR7pLHhp4LTN0,"['gym', 'health', 'point_of_interest', 'establishment']",279.0,NY,10462,Bronx
"3799 Broadway, New York, NY 10032, United States",40.834631,-73.944823,40.835944979892716,-73.9433866701073,40.83324532010728,-73.94608632989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,fc2e9dc2537aef58fef0a17005425130b56d6542,Planet Fitness,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103673075462325509669/photos"">Kou Shepard</a>'], 'photo_reference': 'CmRaAAAABL7RsYOX5JBg1Z1_pXep5MiHjazUvgcaM9jNR9mMN3s25nNySZjcTzAS3_woxZhxG5Hhcdc1QuKfQ8qQjNugB9o6iDF_loJXSEwmPKP8OA1xwQPahLw52pbylRItMwr8EhAxmojQ7ZhEOsX0wck4xSYVGhRRHNcHF7gbQcWG_oTkcXaLGnWrVQ', 'width': 3024}]",ChIJBbShzIX2wokRlWY1NelGWGU,R3M4+V3 New York,87G8R3M4+V3,,4.0,ChIJBbShzIX2wokRlWY1NelGWGU,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",383.0,NY,10032,Manhattan
"200 Baychester Ave, The Bronx, NY 10475, United States",40.8640929,-73.8275829,40.865712929892716,-73.8259540701073,40.86301327010728,-73.82865372989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d00ad059d7e0d1ce48d2b713b77fc5627f293309,XSport Fitness,True,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116479007686286148145/photos"">Abu Idakwoji</a>'], 'photo_reference': 'CmRaAAAAGCEb-Cgp9Z-suYtYcUIKXNayb7EPHVP4ROhZzxMWcL2h1AFOYO-QYUC04FHtQzS0WgUvCfh3wxG1LQiN-1C7S82j5pBYtvgjv6DhIewIMnqdusnl1bKiaxh-60UTTkA6EhBzEHePtkKi72UsMA9GgiKxGhSrmlvLnV6GGWM2nTyH5qVPT7DJGQ', 'width': 1080}]",ChIJ01lZ-LqMwokR4kL-cGfOvN4,"V57C+JX The Bronx, New York",87G8V57C+JX,,3.6,ChIJ01lZ-LqMwokR4kL-cGfOvN4,"['spa', 'gym', 'health', 'point_of_interest', 'establishment']",410.0,NY,10475,Bronx
"3060 Westchester Ave, The Bronx, NY 10461, United States",40.848239,-73.830862,40.84962567989272,-73.82962032010728,40.84692602010728,-73.83231997989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,2b893110d60320e8cbf208c1078092eef256a65f,Planet Fitness,True,"[{'height': 3735, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108601327960232469804/photos"">Bocherely Byyi</a>'], 'photo_reference': 'CmRaAAAAiJIc4Rf2uBvaLw9QFmt_qJXECWFqxUW645U6e-_J7l6qvlkt1PlIqU7rRcj5tBDXS5uoQNcexvwDQN2EOtab1Uo3J7x3IxtOuv4q2h0OK_MkVqpDTcTQaJHq9vHrytz1EhDiKy3o4agzWCd2sIUTrGbhGhT057BpdSLTrGpR0hGgFt0dX-FSqg', 'width': 2988}]",ChIJsTj3Z1eLwokRxntDnWnvhBQ,"R5X9+7M The Bronx, New York",87G8R5X9+7M,,4.1,ChIJsTj3Z1eLwokRxntDnWnvhBQ,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",245.0,NY,10461,Bronx
"1385 Commerce Ave, The Bronx, NY 10461, United States",40.8381613,-73.84166619999998,40.83954157989272,-73.84023392010727,40.83684192010728,-73.8429335798927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,5ef173e8b6f9074947f6fc058f2ba5c80ee2d76d,Star Fitness USA,True,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112076802964663565191/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAkupbhK9s1cpI2DjXTkCgx1MAdpEUs5A_y21V_I4M4cf99birSuj_RyS0txJA45T7lmCuvqdYf6uZ-NIgMvXMkDS7vRrgsYsDKJRNaxY3IBhqkoFwWy9VBym5eu28Poo9EhAHH2bU9pkwplvsyKrHDKhjGhQ50KXRfha7fLMAo_B7G3hNVcxgEQ', 'width': 1944}]",ChIJj3qkUUuLwokRPAk8L7YNYEU,"R5Q5+78 The Bronx, New York",87G8R5Q5+78,,4.1,ChIJj3qkUUuLwokRPAk8L7YNYEU,"['gym', 'health', 'point_of_interest', 'establishment']",40.0,NY,10461,Bronx
"1776 Eastchester Rd, The Bronx, NY 10461, United States",40.8470586,-73.84240009999998,40.84840842989273,-73.84105027010727,40.84570877010729,-73.84374992989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,840e2a39aa2ac644869bb038ef4fa861932a6ecb,LA Fitness,True,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116479007686286148145/photos"">Abu Idakwoji</a>'], 'photo_reference': 'CmRaAAAAqcZZQJn0ntWfLqs0GivTIPPijIzDHmGIGfUolKio8ov2yfvoLRH-dfLkiANPXrr4QgmsqpggDqYb-y7Ezk77DoIdpxW5RpJCXI0INnuBbUfomQxdHoJ2wKQmOI92FCf6EhDtEF9LSfnXGXpbiSTeph77GhSH2QnJEOKTi16hoZVjDT5YMhj5rg', 'width': 2448}]",ChIJ87nFRav0wokRo6TsMaj0igI,"R5W5+R2 The Bronx, New York",87G8R5W5+R2,,3.9,ChIJ87nFRav0wokRo6TsMaj0igI,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",499.0,NY,10461,Bronx
"1845 Hobart Ave, The Bronx, NY 10461, United States",40.8485227,-73.8316333,40.849864479892716,-73.83017142010726,40.84716482010728,-73.8328710798927,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,674e7dd2d7464ffb99161f40984f9988ee0fe7b3,Centermind Fitness,True,,ChIJB-_qFFeLwokRqzZs23a9AOI,"R5X9+C8 The Bronx, New York",87G8R5X9+C8,,0.0,ChIJB-_qFFeLwokRqzZs23a9AOI,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,10461,Bronx
"3229 E Tremont Ave, The Bronx, NY 10461, United States",40.8353489,-73.8317619,40.836626479892715,-73.83044107010728,40.83392682010727,-73.83314072989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c0b04752ebddfb68bf9f01bb55a8f8f273dcbef6,Bronx Fit Body Boot Camp,True,,ChIJR6-Q7UiLwokRt-qwetRMuOE,"R5P9+47 The Bronx, New York",87G8R5P9+47,,4.4,ChIJR6-Q7UiLwokRt-qwetRMuOE,"['gym', 'health', 'point_of_interest', 'establishment']",16.0,NY,10461,Bronx
"1626 Bronxdale Ave, The Bronx, NY 10462, United States",40.8444451,-73.8577517,40.845758829892716,-73.8564878701073,40.84305917010728,-73.85918752989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,f0f18e8827f72bbc19b74e985556801df2808c18,Powerhouse Gym Bronx,True,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106688504370428923919/photos"">Jeremiah Castro</a>'], 'photo_reference': 'CmRaAAAAH18ht7LDfqNbIfiTN84w1SV3Qjp5UZoWntkZGymHTi6Hsa-MOKyi7i8vhpiN93_quQV6Kbq3nbwRCHj6rA8xZTe9i4CXy8a7e6bE7xZhExv_IXhKkSIDOPgIoGjcPujmEhDSgLF_OeYfMWBZzynbRqplGhTXVVCT8SPaawfplw4N9f9bwfk34A', 'width': 2160}]",ChIJA4oxEbv0wokRM7yZoVl-HMs,R4VR+QV New York,87G8R4VR+QV,,4.2,ChIJA4oxEbv0wokRM7yZoVl-HMs,"['gym', 'health', 'point_of_interest', 'establishment']",100.0,NY,10462,Bronx
"1780 E Gun Hill Rd, The Bronx, NY 10469, United States",40.86340999999999,-73.835616,40.86478662989272,-73.83425107010727,40.862086970107285,-73.83695072989272,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,25f4558c2a76645a0941c729bf063d1d0ccc1b61,Planet Fitness,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111897008149409753102/photos"">Venehisa Ayala</a>'], 'photo_reference': 'CmRaAAAAnnFRXrddsIrfOrWXPwFqKJ_QqpIpcHGNa3pkMXsogcS7Tjpf6dY732SG274CI8nnifStWLlDcsdGsMt-Y6HH0rvSZx25dQHP8qrPEF_9u5JzdK982xShiMRjWanNOkvqEhDXa0AfgiEhvm1SJZik2fpUGhQ4_qRSOy6IQRGuDs_2EmNFVO0utQ', 'width': 3024}]",ChIJX4RIu7GMwokRWKaT9ImCC9I,"V577+9Q The Bronx, New York",87G8V577+9Q,,4.0,ChIJX4RIu7GMwokRWKaT9ImCC9I,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",471.0,NY,10469,Bronx
"2241 Westchester Ave, The Bronx, NY 10462, United States",40.834684,-73.850386,40.835867779892716,-73.84900537010728,40.83316812010728,-73.85170502989273,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,a42707f54ff8019b3f410d3980997e7eeb029fbd,Planet Fitness,True,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102922286488912488188/photos"">Babydoll Chula</a>'], 'photo_reference': 'CmRaAAAAaY6CX3Neu9EoiR9NG5KXirUEGc-ECZj5GMmWadymFMDxXHG15p2KVJHHp2ySTQx4Qbp06pGOM4Ak4qajxlUteW33XRq_ef6O1xnnLE9zZK7bytQ-lj-zYCVkgmpAm8ToEhC_Xf4hKTb3pP0g6f0FXA4yGhTe25XO7JhC7pG247j8uLFTGXuRVw', 'width': 3024}]",ChIJ9xRM08n0wokRCXHPKDBROf8,"R4MX+VR The Bronx, New York",87G8R4MX+VR,,4.0,ChIJ9xRM08n0wokRCXHPKDBROf8,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']",341.0,NY,10462,Bronx
"3045 Buhre Ave, The Bronx, NY 10461, United States",40.8476813,-73.8308735,40.84896437989271,-73.82947967010728,40.846264720107285,-73.8321793298927,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,5d438d8c4cb4db3d7215ed7b4f9e18d1b59fc03c,Mma Yoga Fitness,,,ChIJMY0rW1eLwokRAwNGxLHrxl8,R5X9+3M New York,87G8R5X9+3M,,0.0,ChIJMY0rW1eLwokRAwNGxLHrxl8,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,10461,Bronx
"2007 Colonial Ave, The Bronx, NY 10461, United States",40.8528708,-73.82808490000002,40.854237029892715,-73.82668597010728,40.85153737010727,-73.82938562989273,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,13846d12f258a10a39df100a7fe45bc654c9e803,iLoveKickboxing - Bronx,True,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112756747140640321241/photos"">iLoveKickboxing</a>'], 'photo_reference': 'CmRaAAAAkn-r4wSVdVH1GL-XZlaSiEbxouowOES6MQVyaJ5sTMGUBpZACvBHPwzuxKMJiuD_GhGhnNvKaNQbTevlkPpI9hTSEzkutmhbanj9VRhahRvNndgKk87fLRy3NQFFJj2DEhCxzvkjsZvkc91hbgKfEn0mGhTrsGuq7PKeSx_y7bVQ1lOp3lvU-w', 'width': 2048}]",ChIJOwebvaeMwokREy3acZlGsk4,"V53C+4Q The Bronx, New York",87G8V53C+4Q,,4.7,ChIJOwebvaeMwokREy3acZlGsk4,"['gym', 'health', 'point_of_interest', 'establishment']",158.0,NY,10461,Bronx
"3225 Westchester Ave, The Bronx, NY 10461, United States",40.8522304,-73.82944350000002,40.853462329892714,-73.82801077010728,40.85076267010727,-73.83071042989272,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,f29e3ac0c27f8f90077b2c9a8c1c195678afc909,Pelham Bay Yoga,,,ChIJi-SF8aeMwokRNGf54ijZIuw,V52C+V6 New York,87G8V52C+V6,,0.0,ChIJi-SF8aeMwokRNGf54ijZIuw,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,10461,Bronx
"3045 Buhre Ave, The Bronx, NY 10461, United States",40.8478199,-73.83098659999997,40.84903037989272,-73.82954492010728,40.84633072010728,-73.83224457989273,https://maps.gstatic.com/mapfiles/place_api/icons/school-71.png,8d859b410e994e1d736edb6c99dedb5de9026c3e,Grace Hernandez,,,ChIJ1_WeRFeLwokRpCX6iy9GURY,R5X9+4J New York,87G8R5X9+4J,,0.0,ChIJ1_WeRFeLwokRpCX6iy9GURY,"['gym', 'health', 'point_of_interest', 'establishment']",0.0,NY,10461,Bronx
